date,1101_Turnover,1101_Volume,1101_close,1101_eps,1101_high,1101_low,1101_open,1101_ups_and_downs,1101_ups_percent,2327_Turnover,2327_Volume,2327_close,2327_eps,2327_high,2327_low,2327_open,2327_ups_and_downs,2327_ups_percent,2352_Turnover,2352_Volume,2352_close,2352_eps,2352_high,2352_low,2352_open,2352_ups_and_downs,2352_ups_percent,2385_Turnover,2385_Volume,2385_close,2385_eps,2385_high,2385_low,2385_open,2385_ups_and_downs,2385_ups_percent,2449_Turnover,2449_Volume,2449_close,2449_eps,2449_high,2449_low,2449_open,2449_ups_and_downs,2449_ups_percent,2915_Turnover,2915_Volume,2915_close,2915_eps,2915_high,2915_low,2915_open,2915_ups_and_downs,2915_ups_percent,3005_Turnover,3005_Volume,3005_close,3005_eps,3005_high,3005_low,3005_open,3005_ups_and_downs,3005_ups_percent,3532_Turnover,3532_Volume,3532_close,3532_eps,3532_high,3532_low,3532_open,3532_ups_and_downs,3532_ups_percent,6176_Turnover,6176_Volume,6176_close,6176_eps,6176_high,6176_low,6176_open,6176_ups_and_downs,6176_ups_percent,9945_Turnover,9945_Volume,9945_close,9945_eps,9945_high,9945_low,9945_open,9945_ups_and_downs,9945_ups_percent,0056_close_y
7735,880823.0,20905.0,42.05,10.5388,42.4,41.95,42.25,0.05,0.12,3423826.0,10293.0,329.0,4.1233,337.5,328.0,333.0,0.0,0.0,63994.0,3234.0,19.7,9.6098,19.95,19.65,19.85,-0.15,-0.76,105928.0,1463.0,72.0,13.7667,73.5,71.7,73.2,-1.2,-1.64,386172.0,13734.0,28.25,19.2177,28.5,27.85,28.5,0.3,1.07,65214.0,822.0,79.0,4.0701,80.0,79.0,79.8,-0.7,-0.88,186268.0,3861.0,47.55,12.4476,49.5,47.55,49.5,-1.95,-3.94,199615.0,1654.0,119.0,8.2696,122.5,118.0,122.5,-4.5,-3.64,298276.0,2860.0,103.0,9.5106,106.0,103.0,105.5,-2.5,-2.37,111363.0,2545.0,43.5,4.3807,44.35,43.5,44.05,-0.45,-1.02,365.7852964426882
7736,836805.0,19875.0,42.0,10.5263,42.3,41.95,42.2,-0.05,-0.12,1843276.0,5614.0,326.0,4.0857,334.0,325.5,334.0,-3.0,-0.91,60530.0,3082.0,19.65,9.5854,19.75,19.55,19.7,-0.05,-0.25,121378.0,1700.0,71.8,13.7285,72.4,70.5,72.3,-0.2,-0.28,333100.0,11836.0,28.35,19.2857,28.5,27.5,28.1,0.1,0.35,121149.0,1546.0,78.1,4.0237,79.4,78.0,79.4,-0.9,-1.14,94703.0,1984.0,48.25,12.6309,48.3,47.35,47.55,0.7,1.47,137919.0,1161.0,119.5,8.3044,121.0,118.0,118.0,0.5,0.42,237236.0,2274.0,104.5,9.6491,105.5,103.0,104.0,1.5,1.46,51497.0,1177.0,43.8,4.4109,44.05,43.55,43.75,0.3,0.69,372.30044795783976
7739,765033.0,18096.0,42.5,10.6516,42.5,42.1,42.2,0.5,1.19,1551549.0,4698.0,330.5,4.1421,332.5,328.5,329.5,4.5,1.38,41782.0,2117.0,19.7,9.6098,19.85,19.7,19.8,0.05,0.25,72495.0,1012.0,71.7,13.7094,72.2,71.3,71.9,-0.1,-0.14,433537.0,15242.0,28.55,19.4218,28.7,28.1,28.45,0.2,0.71,125437.0,1610.0,77.7,4.0031,78.4,77.5,78.2,-0.4,-0.51,86737.0,1813.0,47.7,12.4869,48.4,47.6,48.0,-0.55,-1.14,107561.0,894.0,120.5,8.3739,121.0,119.5,120.0,1.0,0.84,181551.0,1733.0,105.0,9.6953,106.0,104.0,106.0,0.5,0.48,108097.0,2490.0,43.25,4.3555,43.95,43.25,43.9,-0.55,-1.26,379.7325428194998
7740,682730.0,16141.0,42.3,10.6015,42.55,42.15,42.5,-0.2,-0.47,2210516.0,6642.0,332.5,4.1672,335.0,330.0,333.0,2.0,0.61,71115.0,3622.0,19.7,9.6098,19.75,19.55,19.7,0.0,0.0,171611.0,2356.0,73.3,14.0153,73.4,71.7,71.7,1.6,2.23,858952.0,29294.0,29.1,19.7959,29.85,28.55,28.55,0.55,1.93,161236.0,2092.0,77.2,3.9773,78.0,76.7,78.0,-0.5,-0.64,88834.0,1837.0,48.65,12.7356,48.65,47.85,48.0,0.95,1.99,119445.0,984.0,122.5,8.5129,123.0,120.0,121.0,2.0,1.66,526537.0,4885.0,107.5,9.9261,109.0,106.5,107.0,2.5,2.38,119817.0,2800.0,42.75,4.3051,43.25,42.6,43.1,-0.5,-1.16,385.2087483530967
7741,1008740.0,24015.0,41.95,10.5138,42.45,41.9,42.4,-0.35,-0.83,7093518.0,20766.0,345.0,4.3239,348.5,335.5,336.0,12.5,3.76,67489.0,3403.0,19.85,9.6829,19.95,19.7,19.7,0.15,0.76,381782.0,5071.0,75.5,14.4359,76.0,73.4,73.4,2.2,3.0,939779.0,32907.0,28.55,19.4218,28.95,28.25,28.25,-0.55,-1.89,105186.0,1367.0,77.2,3.9773,77.4,76.6,77.0,0.0,0.0,74777.0,1542.0,48.4,12.6702,48.8,48.25,48.65,-0.25,-0.51,132572.0,1078.0,122.5,8.5129,124.0,122.0,123.0,0.0,0.0,406152.0,3868.0,104.5,9.6491,107.0,104.0,107.0,-3.0,-2.79,87141.0,2039.0,42.8,4.3102,43.05,42.5,42.5,0.05,0.12,376.579499341239
7742,1152221.0,27672.0,41.6,10.4261,42.1,41.3,42.0,-0.35,-0.83,5920178.0,17348.0,331.0,4.1484,350.0,330.5,348.0,-14.0,-4.06,89132.0,4520.0,19.6,9.561,19.9,19.6,19.9,-0.25,-1.26,327019.0,4274.0,76.3,14.5889,77.5,75.5,75.5,0.8,1.06,604604.0,21199.0,28.5,19.3878,28.95,28.15,28.85,-0.05,-0.18,187065.0,2460.0,75.4,3.8846,77.1,75.4,77.1,-1.8,-2.33,212311.0,4357.0,48.4,12.6702,49.25,48.3,49.0,0.0,0.0,487537.0,3972.0,118.5,8.2349,125.5,118.5,123.0,-4.0,-3.27,344432.0,3346.0,102.0,9.4183,105.0,102.0,105.0,-2.5,-2.39,191895.0,4552.0,41.75,4.2044,42.75,41.65,42.75,-1.05,-2.45,382.6100131752311
7743,788762.0,18966.0,41.7,10.4511,41.8,41.4,41.6,0.1,0.24,2798364.0,8433.0,333.5,4.1797,335.0,326.5,335.0,2.5,0.76,56508.0,2876.0,19.65,9.5854,19.75,19.6,19.65,0.05,0.26,176514.0,2302.0,76.1,14.5507,77.5,75.7,76.6,-0.2,-0.26,164882.0,5782.0,28.3,19.2517,28.9,28.3,28.8,-0.2,-0.7,51926.0,681.0,76.6,3.9464,76.6,75.5,75.7,1.2,1.59,301583.0,6396.0,46.8,12.2513,48.8,46.65,48.7,-1.6,-3.31,106149.0,886.0,120.0,8.3391,121.0,119.0,119.5,1.5,1.27,132521.0,1284.0,103.0,9.5106,104.0,102.5,103.5,1.0,0.98,132157.0,3103.0,42.75,4.3051,43.0,41.75,41.75,1.0,2.4,384.3415546772074
7746,1268439.0,30752.0,41.0,10.2757,41.65,41.0,41.6,-0.7,-1.68,2479286.0,7499.0,327.5,4.1045,337.0,327.0,336.0,-6.0,-1.8,65209.0,3304.0,19.7,9.6098,19.8,19.65,19.7,0.05,0.25,91070.0,1190.0,76.1,14.5507,77.0,76.1,76.5,0.0,0.0,873234.0,29600.0,30.1,20.4762,30.15,28.6,29.05,1.8,6.36,23408.0,306.0,76.2,3.9258,76.8,76.2,76.4,-0.4,-0.52,119152.0,2577.0,46.4,12.1466,46.7,45.75,46.7,-0.4,-0.85,189762.0,1554.0,122.0,8.4781,123.0,120.0,120.0,2.0,1.67,291669.0,2760.0,105.0,9.6953,107.0,104.0,104.5,2.0,1.94,37429.0,878.0,42.5,4.28,42.9,42.5,42.75,-0.25,-0.58,382.89833992094907
7747,950545.0,23165.0,41.6,10.4261,41.65,40.55,40.85,0.6,1.46,2616801.0,8115.0,321.5,4.0293,327.5,319.0,327.5,-6.0,-1.83,48713.0,2471.0,19.75,9.6341,19.8,19.65,19.7,0.05,0.25,59986.0,799.0,75.3,14.3977,76.1,74.2,76.1,-0.8,-1.05,532115.0,18430.0,28.55,19.4218,30.0,28.45,29.8,-1.55,-5.15,81522.0,1075.0,75.8,3.9052,76.3,75.5,76.2,-0.4,-0.52,80150.0,1716.0,46.85,12.2644,47.2,46.4,46.65,0.45,0.97,182354.0,1484.0,123.5,8.5823,124.0,121.0,123.0,1.5,1.23,288383.0,2715.0,107.0,9.88,107.5,104.5,106.0,2.0,1.9,72235.0,1713.0,42.2,4.2497,42.8,42.05,42.75,-0.3,-0.71,388.9775494071152
7748,681248.0,16390.0,41.55,10.4135,41.75,41.35,41.75,-0.05,-0.12,1962583.0,6118.0,319.5,4.0043,323.5,318.0,323.0,-2.0,-0.62,40070.0,2029.0,19.75,9.6341,19.8,19.7,19.75,0.0,0.0,78762.0,1041.0,76.2,14.5698,76.2,75.0,75.5,0.9,1.2,256699.0,8975.0,28.7,19.5238,28.9,28.4,28.7,0.15,0.53,73111.0,964.0,75.7,3.9001,76.3,75.6,76.0,-0.1,-0.13,58738.0,1256.0,46.8,12.2513,47.25,46.4,46.9,-0.05,-0.11,400096.0,3210.0,121.5,8.4434,127.0,121.5,125.0,-2.0,-1.62,290385.0,2739.0,106.5,9.8338,107.5,104.5,107.5,-0.5,-0.47,60849.0,1449.0,41.85,4.2145,42.3,41.8,42.25,-0.35,-0.83,391.3056653491442
7749,558332.0,13459.0,41.8,10.4762,41.8,41.3,41.5,0.25,0.6,4348423.0,13979.0,321.5,4.0293,321.5,303.0,305.0,2.0,0.63,35796.0,1819.0,19.65,9.5854,19.75,19.65,19.75,-0.1,-0.51,71292.0,943.0,75.3,14.3977,76.7,75.1,76.6,-0.9,-1.18,196517.0,6898.0,28.5,19.3878,28.8,28.25,28.75,-0.2,-0.7,140396.0,1870.0,75.1,3.8691,75.4,74.9,75.4,-0.6,-0.79,53253.0,1144.0,46.45,12.1597,46.8,46.4,46.6,-0.35,-0.75,159310.0,1305.0,123.5,8.5823,123.5,120.0,120.5,2.0,1.65,1324124.0,12086.0,111.5,10.2955,112.0,105.5,106.5,5.0,4.69,64167.0,1531.0,42.0,4.2296,42.1,41.75,41.9,0.15,0.36,387.5259025032943
7750,471505.0,11301.0,41.75,10.4637,41.85,41.55,41.85,-0.05,-0.12,2273812.0,7153.0,319.0,3.998,323.5,314.0,317.0,-2.5,-0.78,89013.0,4535.0,19.55,9.5366,19.75,19.55,19.7,-0.1,-0.51,119055.0,1586.0,76.2,14.5698,76.2,74.3,75.3,0.9,1.2,174936.0,6127.0,28.5,19.3878,28.75,28.25,28.5,0.0,0.0,130989.0,1765.0,74.3,3.8279,75.0,73.8,75.0,-0.8,-1.07,73844.0,1603.0,45.85,12.0026,46.55,45.85,46.45,-0.6,-1.29,129540.0,1056.0,123.0,8.5476,124.0,121.5,124.0,-0.5,-0.4,1678090.0,16088.0,103.0,7.5791,106.0,103.0,106.0,-8.5,-7.62,60070.0,1442.0,41.65,4.1944,41.9,41.5,41.9,-0.35,-0.83,382.6100131752311
7753,675144.0,16074.0,42.1,10.5514,42.1,41.8,41.9,0.35,0.84,5028848.0,16423.0,300.5,3.7661,315.5,299.0,313.0,-18.5,-5.8,56769.0,2910.0,19.5,9.5122,19.6,19.45,19.6,-0.05,-0.26,148029.0,1959.0,75.6,14.4551,76.4,74.8,76.2,-0.6,-0.79,326133.0,11381.0,29.0,19.7279,29.1,28.0,28.75,0.5,1.75,92110.0,1242.0,73.9,3.8073,75.2,73.9,74.4,-0.4,-0.54,126812.0,2817.0,44.75,11.7147,45.5,44.7,45.5,-1.1,-2.4,218782.0,1829.0,118.5,8.2349,123.0,118.0,123.0,-4.5,-3.66,702696.0,6798.0,105.0,7.7263,106.0,101.0,103.5,2.0,1.94,44249.0,1055.0,41.8,4.2095,42.3,41.65,41.9,0.15,0.36,382.6100131752311
7754,411098.0,9768.0,42.0,10.5263,42.25,41.95,42.1,-0.1,-0.24,1938981.0,6409.0,304.5,3.8163,305.0,298.5,300.5,4.0,1.33,47826.0,2454.0,19.65,9.5854,19.65,19.4,19.5,0.15,0.77,93727.0,1242.0,76.1,14.5507,76.2,74.7,76.2,0.5,0.66,210795.0,7380.0,28.6,19.4558,29.05,28.35,29.0,-0.4,-1.38,127041.0,1722.0,73.8,3.8022,74.6,73.6,74.6,-0.1,-0.14,61158.0,1340.0,46.45,12.1597,46.6,44.8,44.8,1.7,3.8,100057.0,853.0,117.5,8.1654,119.0,116.0,117.5,-1.0,-0.84,253183.0,2443.0,104.0,7.6527,104.5,102.5,104.0,-1.0,-0.95,61907.0,1466.0,42.4,4.2699,42.45,41.8,41.8,0.6,1.44,384.05270092226647
7756,617270.0,14614.0,42.2,10.5764,42.35,42.1,42.2,0.2,0.48,1450455.0,4798.0,303.5,3.8037,304.5,300.0,304.0,-1.0,-0.33,39335.0,2000.0,19.65,9.5854,19.75,19.55,19.6,0.0,0.0,68014.0,902.0,75.2,14.3786,76.1,75.0,75.3,-0.9,-1.18,116274.0,4098.0,28.45,19.3537,28.7,28.15,28.7,-0.15,-0.52,80681.0,1083.0,74.5,3.8382,75.1,73.8,73.8,0.7,0.95,103158.0,2273.0,45.25,11.8455,46.0,45.05,46.0,-1.2,-2.58,58828.0,501.0,117.0,8.1306,118.5,116.5,117.0,-0.5,-0.43,183731.0,1756.0,105.0,7.7263,105.5,103.5,105.0,1.0,0.96,49990.0,1175.0,42.3,4.2598,42.8,42.2,42.4,-0.1,-0.24,388.6870092226619
7757,1126592.0,26419.0,42.85,10.7393,42.9,42.25,42.25,0.65,1.54,2719763.0,9084.0,300.0,3.7599,304.0,295.0,302.5,,-1.15,40821.0,2083.0,19.55,,19.7,19.5,19.65,-0.1,-0.51,102565.0,1351.0,76.5,14.6272,76.6,74.8,75.2,1.3,1.73,78718.0,,28.65,19.4898,28.7,28.5,,0.2,0.7,57685.0,777.0,74.2,3.8228,74.7,74.0,74.3,-0.3,-0.4,49754.0,1097.0,45.5,11.911,45.7,,45.2,,0.55,58395.0,493.0,119.0,8.2696,119.0,,118.0,2.0,1.71,349322.0,3354.0,104.0,7.6527,105.0,103.5,105.0,-1.0,-0.95,27980.0,,42.45,4.2749,42.45,42.2,42.4,0.15,0.35,374.86503293807687
7760,1136851.0,26827.0,42.3,10.6015,42.75,42.2,42.4,-0.55,-1.28,2133666.0,7281.0,293.5,3.6784,296.5,291.0,292.0,-6.5,-2.17,102092.0,5308.0,19.05,9.2927,19.45,19.05,19.45,-0.5,-2.56,222242.0,3028.0,72.9,13.9388,75.4,72.6,75.4,-3.6,-4.71,303520.0,10573.0,28.95,19.6939,28.95,28.2,28.45,0.3,1.05,99018.0,1356.0,72.8,3.7506,73.9,72.6,73.9,-1.4,-1.89,57058.0,1265.0,45.2,11.8325,45.3,44.8,45.2,-0.3,-0.66,76702.0,662.0,115.5,8.0264,117.0,115.0,115.5,-3.5,-2.94,392751.0,3890.0,101.5,7.4687,102.0,99.6,101.0,-2.5,-2.4,61207.0,1467.0,41.6,4.1893,42.25,41.55,42.15,-0.85,-2.0,380.01981554677263
7761,948316.0,22135.0,42.9,10.7519,43.0,42.35,42.35,0.6,1.42,1797529.0,6085.0,293.0,3.6721,298.5,293.0,295.0,-0.5,-0.17,40861.0,2131.0,19.2,9.3659,19.25,19.1,19.15,0.15,0.79,288400.0,3910.0,74.8,14.3021,75.0,71.5,71.7,1.9,2.61,387347.0,13121.0,29.25,19.898,29.9,29.2,29.45,0.3,1.04,73871.0,1013.0,72.8,3.7506,73.2,72.7,73.0,0.0,0.0,106379.0,2315.0,46.25,12.1073,46.3,45.35,45.35,1.05,2.32,157217.0,1380.0,113.5,7.8874,116.0,113.0,114.0,-2.0,-1.73,262615.0,2537.0,103.5,7.6159,104.5,102.5,102.5,2.0,1.97,53827.0,1292.0,41.65,4.1944,41.95,41.5,41.7,0.05,0.12,378.2977602108042
7762,1082623.0,25210.0,43.0,10.7769,43.15,42.35,42.45,0.1,0.23,2576702.0,8894.0,294.5,3.6909,294.5,286.0,290.0,,0.51,86376.0,4541.0,19.0,9.2683,19.15,18.95,19.15,-0.2,-1.04,321151.0,4275.0,75.9,14.5124,76.8,72.6,73.3,,1.47,207404.0,7072.0,29.45,20.034,29.5,28.9,29.0,0.2,0.68,121716.0,1691.0,71.9,3.7043,72.4,71.6,72.3,,-1.24,61470.0,1335.0,45.9,12.0157,46.4,45.5,45.5,-0.35,-0.76,79361.0,704.0,113.5,,114.0,111.0,111.5,0.0,0.0,404292.0,3863.0,,7.7263,105.5,102.0,102.5,1.5,1.45,79585.0,1936.0,40.9,4.1188,41.5,40.9,41.5,-0.75,-1.8,365.2213965744405
7763,870877.0,20422.0,42.5,10.6516,43.0,42.5,43.0,-0.5,-1.16,1906269.0,6598.0,286.0,3.5844,293.5,285.5,292.0,-8.5,-2.89,138709.0,7171.0,19.25,9.3902,19.6,19.15,19.25,0.25,,720917.0,10084.0,70.9,,73.4,69.5,73.0,-5.0,-6.59,212981.0,7325.0,29.0,,29.5,28.8,29.5,-0.45,-1.53,138609.0,1968.0,70.0,3.6064,71.5,70.0,71.5,,-2.64,75322.0,1671.0,44.95,11.767,45.5,44.9,45.5,-0.95,-2.07,107065.0,966.0,110.0,7.6442,114.0,110.0,113.5,-3.5,-3.08,409555.0,3926.0,103.5,7.6159,106.5,103.0,105.0,-1.5,-1.43,124598.0,3103.0,39.9,4.0181,40.85,39.9,40.7,-1.0,-2.44,359.88537549407164
7764,798114.0,18700.0,42.5,10.6516,43.05,42.4,42.6,0.0,0.0,4157379.0,14670.0,280.5,3.5155,290.5,278.0,285.0,-5.5,-1.92,101420.0,5301.0,19.25,9.3902,19.35,18.95,19.2,0.0,0.0,229937.0,3218.0,71.2,13.6138,72.4,70.6,71.6,0.3,0.42,431551.0,14726.0,28.8,19.3289,29.9,28.45,29.4,-0.2,-0.69,123393.0,1768.0,69.5,3.5806,70.8,69.0,70.0,-0.5,-0.71,78060.0,1746.0,44.75,11.7147,45.5,44.35,44.6,-0.2,-0.44,102258.0,931.0,109.0,7.6923,113.0,108.0,110.5,-1.0,-0.91,276868.0,2701.0,101.5,7.4687,104.5,101.0,103.5,-2.0,-1.93,58710.0,1457.0,40.45,4.0735,40.65,39.95,39.95,0.55,1.38,347.12416337285947
7767,848169.0,20034.0,42.0,,42.85,42.0,42.7,-0.5,-1.18,3947874.0,14627.0,259.5,3.4212,282.5,259.5,281.5,-21.0,-7.49,89100.0,4701.0,18.9,9.2195,19.15,18.85,19.15,-0.35,,88159.0,1235.0,71.4,13.652,71.7,71.0,71.2,0.2,0.28,175245.0,6164.0,28.4,19.0604,28.7,28.2,28.55,-0.4,-1.39,70367.0,1009.0,69.5,3.5806,70.3,69.4,69.6,0.0,0.0,69185.0,1585.0,43.3,11.3351,44.55,43.05,44.45,-1.45,,85090.0,802.0,105.5,7.4453,108.0,105.0,106.5,-3.5,-3.21,375389.0,3748.0,99.8,7.3436,101.5,99.5,100.5,-1.7,-1.67,87136.0,2181.0,39.6,3.9879,40.5,39.6,40.5,-0.85,-2.1,346.5743873517792
7768,1069449.0,25741.0,41.55,9.9402,41.8,41.2,41.55,-0.45,-1.07,3948216.0,15456.0,258.0,3.4015,262.5,248.0,250.5,-1.5,-0.58,101947.0,5465.0,18.65,9.0976,18.8,18.5,18.6,-0.25,-1.32,193283.0,2690.0,72.0,13.7667,72.5,69.8,70.4,0.6,0.84,328695.0,11740.0,28.55,19.1611,28.9,27.1,27.8,0.15,0.53,133541.0,1889.0,70.7,3.6425,71.4,69.7,69.9,1.2,1.73,89134.0,2082.0,43.4,12.0891,43.45,41.45,42.8,0.1,0.23,106910.0,1030.0,106.0,7.4806,106.5,99.0,103.0,0.5,0.47,411832.0,4205.0,98.5,7.247999999999997,99.7,96.1,98.0,-1.3,-1.3,116860.0,2908.0,39.9,4.0181,40.65,39.8,39.8,0.3,0.76,349.60337285902534
7769,647466.0,15496.0,41.75,9.988,41.95,41.55,41.55,0.2,0.48,1903825.0,7300.0,259.0,3.4146,264.0,258.5,260.0,1.0,0.39,84005.0,4494.0,18.6,9.0732,18.9,18.6,18.75,-0.05,-0.27,158907.0,2200.0,72.1,10.6499,72.6,71.5,72.5,0.1,0.14,481204.0,16260.0,29.85,20.0336,29.9,28.65,28.7,1.3,4.55,111336.0,1561.0,71.5,3.6837,71.7,70.8,71.0,0.8,1.13,39007.0,890.0,44.1,12.2841,44.1,43.5,43.5,0.7,1.61,81360.0,759.0,107.0,7.5512,108.5,106.0,106.5,1.0,0.94,436892.0,4302.0,102.0,7.5055,102.5,99.5,99.8,3.5,3.55,86531.0,2128.0,41.0,4.1289,41.2,40.1,40.3,1.1,2.76,342.4645059288543
7770,893189.0,21245.0,42.0,10.0478,42.4,41.6,41.7,0.25,0.6,2665486.0,10568.0,249.0,3.2828,260.5,246.5,259.0,-10.0,-3.86,64996.0,3497.0,18.6,9.3,18.75,18.45,18.55,0.0,0.0,101092.0,1411.0,71.0,10.4874,72.2,71.0,71.6,-1.1,-1.53,334856.0,11232.0,29.4,19.7315,30.1,29.4,29.85,-0.45,-1.51,214883.0,3081.0,68.8,3.918,71.9,68.8,71.5,-2.7,-3.78,79382.0,1841.0,42.55,11.8524,44.0,42.55,44.0,-1.55,-3.51,86540.0,823.0,103.5,7.3042,107.5,103.0,107.5,-3.5,-3.27,213973.0,2111.0,100.0,7.3584,102.5,100.0,101.0,-2.0,-1.96,77854.0,1909.0,40.3,4.2646,41.5,40.3,41.1,-0.7,-1.71,336.4795783926224
7771,550064.0,13022.0,42.25,10.1077,42.5,42.0,42.0,0.25,0.6,2427769.0,9691.0,249.5,3.2894,254.0,247.5,251.5,0.5,0.2,70932.0,3773.0,18.7,9.35,18.9,18.65,18.8,0.1,0.54,126043.0,1775.0,70.8,10.4579,71.8,70.6,71.7,-0.2,-0.28,705464.0,25342.0,26.65,17.8859,29.4,26.65,29.4,-2.75,-9.35,134213.0,1948.0,68.7,3.9123,69.7,68.4,68.8,-0.1,-0.15,51075.0,1195.0,42.55,11.8524,43.2,42.55,42.9,0.0,0.0,75452.0,727.0,103.0,7.2689,106.0,102.0,104.5,-0.5,-0.48,381557.0,3771.0,99.2,7.2995,103.5,99.1,101.5,-0.8,-0.8,33239.0,825.0,40.05,4.2381,40.65,40.0,40.5,-0.25,-0.62,336.4795783926224
7774,684663.0,16141.0,42.35,10.1316,42.6,42.2,42.5,0.1,0.24,1323658.0,5257.0,251.5,3.3158,255.5,249.5,253.5,2.0,0.8,59881.0,3167.0,18.9,9.45,19.05,18.75,18.8,0.2,1.07,121400.0,1727.0,70.3,10.384,71.2,69.7,71.1,-0.5,-0.71,503798.0,19192.0,27.0,18.1208,27.35,25.15,26.45,0.35,1.31,73031.0,1052.0,69.5,3.9579,69.8,68.8,68.8,0.8,1.16,43118.0,1024.0,41.85,11.6574,42.7,41.85,42.4,-0.7,-1.65,54544.0,535.0,102.5,7.2336,104.5,100.5,103.0,-0.5,-0.49,217021.0,2149.0,101.0,7.4319,102.0,99.9,99.9,1.8,1.81,40047.0,992.0,40.7,4.3069,40.7,40.1,40.1,0.65,1.62,338.1067720685117
7775,768318.0,17994.0,42.85,10.2512,42.85,42.35,42.5,0.5,1.18,1852253.0,7282.0,258.0,3.4015,258.0,248.0,250.0,6.5,2.58,43122.0,2281.0,18.8,9.4,19.0,18.8,18.9,-0.1,-0.53,126527.0,1770.0,71.7,10.5908,71.9,70.4,70.8,1.4,1.99,338152.0,12921.0,26.4,17.7181,26.9,25.6,26.7,-0.6,-2.22,115776.0,1661.0,69.8,3.9749,70.4,69.0,69.5,0.3,0.43,37965.0,905.0,42.45,11.8245,42.45,41.5,41.6,0.6,1.43,83023.0,810.0,104.5,7.3747,105.0,100.5,101.0,2.0,1.95,368715.0,3573.0,104.0,7.6527,104.5,101.5,102.0,3.0,2.97,51455.0,1261.0,40.75,4.3122,41.1,40.5,40.7,0.05,0.12,338.9217918313575
7776,451613.0,10571.0,42.7,10.2153,42.95,42.45,42.9,-0.15,-0.35,1472199.0,5720.0,253.5,3.3421,261.5,253.5,260.0,-4.5,-1.74,22408.0,1184.0,18.9,9.45,19.0,18.85,18.9,0.1,0.53,69455.0,968.0,71.6,10.5761,72.4,71.0,71.0,-0.1,-0.14,145446.0,5437.0,26.55,17.8188,26.9,26.55,26.7,0.15,0.57,77053.0,1105.0,69.4,3.9522,70.4,69.4,70.4,-0.4,-0.57,41426.0,960.0,43.05,11.9916,43.5,42.4,42.4,0.6,1.41,53922.0,515.0,104.0,7.3394,105.5,104.0,105.5,-0.5,-0.48,297993.0,2844.0,104.5,7.6895,105.5,104.0,105.0,0.5,0.48,34516.0,848.0,40.65,4.3016,40.95,40.55,40.75,-0.1,-0.25,329.4722529644273
7777,580476.0,13669.0,42.35,10.1316,42.8,42.3,,-0.35,-0.82,2608137.0,10661.0,244.5,3.2235,249.0,240.5,248.0,-9.0,-3.55,46236.0,2449.0,18.85,9.425,18.95,18.8,18.9,-0.05,-0.26,133037.0,1841.0,72.1,10.6499,72.8,71.6,72.0,0.5,0.7,267919.0,10504.0,25.4,17.047,26.1,25.1,25.95,-1.15,-4.33,65707.0,955.0,68.7,3.9123,69.5,68.5,69.3,-0.7,-1.01,22444.0,526.0,42.7,11.8942,42.95,42.25,42.8,-0.35,-0.81,64625.0,638.0,101.0,,103.0,100.5,103.0,-3.0,-2.88,262069.0,2536.0,103.0,7.5791,104.5,102.5,104.5,-1.5,-1.44,38841.0,964.0,40.3,4.2646,40.8,40.15,40.65,-0.35,-0.86,329.4722529644273
7778,462183.0,10885.0,42.35,10.1316,42.65,42.25,42.35,0.0,0.0,1189669.0,4859.0,242.0,3.1905,248.0,242.0,245.5,-2.5,-1.02,38447.0,2041.0,18.75,9.375,18.9,18.75,18.75,-0.1,-0.53,124560.0,1709.0,73.1,10.7976,73.2,72.3,72.4,1.0,1.39,164273.0,6394.0,25.4,17.047,25.95,25.15,25.15,0.0,0.0,76192.0,1104.0,68.7,3.9123,69.7,68.7,68.9,0.0,0.0,54045.0,1282.0,41.9,11.6713,42.65,41.85,42.5,-0.8,-1.87,54282.0,529.0,102.0,7.1983,104.0,101.5,102.0,1.0,0.99,377176.0,3760.0,99.0,7.2848,102.5,99.0,102.5,-4.0,-3.88,23699.0,589.0,40.15,4.2487,40.45,40.15,40.15,-0.15,-0.37,329.74044795783976
7781,469715.0,11028.0,42.4,10.1435,42.9,42.35,42.55,0.05,0.12,1011424.0,4141.0,245.0,3.2301,246.5,241.5,245.0,3.0,1.24,37604.0,2006.0,18.75,9.375,18.8,18.7,18.75,0.0,0.0,85437.0,1166.0,73.0,10.7829,73.8,72.5,73.5,-0.1,-0.14,68532.0,2675.0,25.5,17.1141,25.85,25.5,25.65,0.1,0.39,71563.0,1029.0,70.0,3.9863,70.3,68.8,69.1,1.3,1.89,25254.0,605.0,41.65,11.6017,42.15,41.6,42.1,-0.25,-0.6,37426.0,367.0,102.5,7.2336,103.5,101.0,103.5,0.5,0.49,281843.0,2853.0,100.5,7.3951,100.5,97.2,99.0,1.5,1.52,37101.0,918.0,40.75,4.3122,40.8,40.1,40.35,0.6,1.49,331.08300395256964
